Event,CD45,CD45RA,CD19,CD11b,CD4,CD8,CD34,CD20,CD33,CD123,CD38,CD90,CD3,label,mean,median,clustered_label,x_y_label,clusterL1,clusterL2,point_x,point_y
71238,5.2450256,2.9573157,-0.04191217,0.44311136,0.2749806,5.3282924,0.5095251,0.1761037,0.7996378,0.23762123,3.481892,0.38555828,4.3051214,Naive_CD8+_T_cells,1.854021,0.5095251,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71239,5.114481,4.7832227,-0.06714806,0.121300556,-0.005273493,5.6180916,0.21950611,0.12536535,-0.1801821,-0.038944148,2.378401,-0.05115724,3.536696,Naive_CD8+_T_cells,1.6580276365384614,0.12536535,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71240,4.6667447,3.3367639,-0.3663627,0.4645372,1.1703488,4.9208164,-0.15729684,0.6377989,1.6266484,-0.017331518,0.90338254,0.32764044,2.9159842,Naive_CD8+_T_cells,1.571513417076923,0.90338254,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71241,4.57901,3.348673,-0.02540815,2.0888708,-0.11113134,4.888877,1.0380795,-0.033136673,1.9313658,1.3893895,2.8773215,-0.046252213,4.8305154,Naive_CD8+_T_cells,2.0581672403076925,1.9313658,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71242,4.4345922,4.3211813,-0.027399011,-0.040456682,0.008884869,4.6254325,-0.07093769,0.3744172,0.26931402,-0.20080845,0.44197127,0.6571232,3.2368953,Naive_CD8+_T_cells,1.3869392327692307,0.3744172,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71243,4.546141,3.6831343,0.027275503,1.079082,-0.15510811,5.3072433,1.473801,0.5421492,-0.10293647,0.61514515,1.6657653,0.5725422,3.2556047,Naive_CD8+_T_cells,1.7315260825384617,1.079082,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71244,4.833971,4.0714817,0.15047576,0.41999608,-0.14294414,4.6493907,-0.1344409,0.61726075,0.5030777,-0.08252556,1.3736577,-0.20916183,3.324704,Naive_CD8+_T_cells,1.490380227692308,0.5030777,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71245,4.184782,4.0898957,0.74760205,-0.17870896,0.43591055,4.5529947,-0.13538232,0.72073805,0.7645495,-0.09524962,1.7378803,0.4871883,3.995905,Naive_CD8+_T_cells,1.639085019230769,0.74760205,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71246,4.305271,2.956065,0.5951684,0.6379317,0.82038605,4.8351526,-0.13478531,1.0593238,1.8692957,-0.011045102,0.7521663,0.9944852,4.206848,Naive_CD8+_T_cells,1.760481795230769,0.9944852,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71247,4.781194,4.46163,-0.027688624,-0.13026403,-0.019817282,4.6776066,1.3155053,-0.07736561,0.18617609,0.31669134,3.6637123,0.026665878,3.9832726,Naive_CD8+_T_cells,1.7813321970769231,0.31669134,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71248,4.6790037,3.701613,-0.0991319,0.8883334,1.209296,4.2791004,0.33920476,0.48313114,0.34596717,-0.14454687,0.26925308,-0.042201072,3.6797357,Naive_CD8+_T_cells,1.5068275775384616,0.48313114,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71249,4.934266,4.7135854,0.23257709,1.453265,1.5151407,4.7820315,0.20528027,0.018555935,-0.05760141,0.6798655,2.9521408,0.82541835,3.8627107,Naive_CD8+_T_cells,2.009018141153846,1.453265,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71250,4.480969,4.1508784,0.21725167,-0.30173767,0.22495858,4.444309,0.4428012,1.058689,1.0837256,-0.060085632,3.1950476,0.35111046,3.2636313,Naive_CD8+_T_cells,1.7347345006153847,1.058689,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71251,4.6336045,2.5222185,-0.092620805,1.2530994,-0.33869046,5.0245123,-0.02483089,-0.1514862,-0.9901634,-0.077027686,3.0617814,0.053771913,2.7866645,Naive_CD8+_T_cells,1.3585256209230765,0.053771913,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71252,4.8062363,4.3889055,-0.0010928586,0.85525525,-0.084913015,5.0145416,0.05611992,0.42365843,0.19088432,-0.15844695,2.7118223,0.43097067,3.3638518,Naive_CD8+_T_cells,1.692137943569231,0.43097067,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71253,4.8383617,3.7391224,-0.15902017,-0.0630619,-0.10037847,4.5403376,1.2541376,-0.10254732,-0.84240025,0.70572037,1.5721862,-0.0360735,3.4843104,Naive_CD8+_T_cells,1.4485149738461538,0.70572037,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71254,4.4210043,3.5674522,-0.18228166,-0.20383005,0.5107561,4.181417,1.3142128,0.72300875,-0.07942151,-0.16340885,2.4726756,0.066878445,4.5236797,Naive_CD8+_T_cells,1.6270879096153845,0.72300875,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71255,4.272932,3.9313,-0.017390713,0.28508654,0.39691994,4.6680894,1.5997809,0.6290777,0.25053662,-0.033666704,1.9853642,0.41538507,4.590212,Naive_CD8+_T_cells,1.7672020733076925,0.6290777,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71256,4.6796145,4.405083,-0.0028932,-0.21503007,-0.31883737,4.7669687,-0.047174323,0.3358335,1.3944198,-0.16561083,2.3279347,0.28923312,3.703595,Naive_CD8+_T_cells,1.627164348230769,0.3358335,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71257,4.739947,3.8426688,0.7880381,-0.122588694,-0.03480938,4.7924085,0.120062634,1.9493072,0.5693876,-0.09180834,2.4944215,-0.14103384,4.139017,Naive_CD8+_T_cells,1.7726936984615382,0.7880381,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71258,5.0679255,4.5737624,-0.13476323,-0.011585587,-0.1074833,5.2455444,0.64230394,0.94500494,0.37110353,-0.12516487,1.9112804,0.63089633,4.18086,Naive_CD8+_T_cells,1.7838218809999995,0.64230394,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71259,4.157027,3.769392,-0.10082932,1.4783311,-0.09944431,4.701332,0.88886654,0.539515,-0.66696537,-0.049339123,0.9271665,-0.19022793,4.009517,Naive_CD8+_T_cells,1.489564699,0.88886654,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71260,5.1331344,4.507981,-0.054393888,1.1781791,-0.07636525,5.516978,0.3255067,1.3593313,-0.017671674,-0.0065140687,2.5997841,0.3395017,3.7916703,Naive_CD8+_T_cells,1.8920862860999998,1.1781791,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71261,4.2656355,3.4533708,0.5407125,-0.1719448,0.32438993,4.5472054,1.2083466,0.26607504,1.552721,-0.12826274,0.877741,0.57757723,3.964118,Naive_CD8+_T_cells,1.6367450353846154,0.877741,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71262,4.4326315,3.7176728,-0.045238823,0.21899402,0.65677696,4.458031,-0.03779645,-0.035776246,0.18167278,0.06523833,2.1964495,0.32562703,4.2149215,Naive_CD8+_T_cells,1.565323377,0.32562703,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71263,4.396176,3.8078046,-0.1896895,1.5661461,0.052506726,4.56393,0.9684614,0.95747834,-0.14637873,0.19175169,3.1311336,1.1987072,4.423632,Naive_CD8+_T_cells,1.9170507250769229,1.1987072,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71264,4.8755236,3.4862003,-0.10459392,-0.5792969,1.172231,4.9793763,0.6043642,0.4602818,-0.4237228,0.9319716,3.0249043,0.4525525,3.2333882,Naive_CD8+_T_cells,1.7010138600000002,0.9319716,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71265,4.8711405,3.4834292,-0.17025018,-0.02567364,-0.36587286,4.515388,0.031856112,-0.03785704,-0.03416536,-0.13956979,1.8248212,0.23133442,4.722766,Naive_CD8+_T_cells,1.4544112740000001,0.031856112,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71266,4.1137166,3.3067698,-0.11153403,0.49406347,1.2171303,4.8023458,1.1746148,0.6183845,1.3907385,-0.44906962,2.2548695,-0.08599581,3.5438013,Naive_CD8+_T_cells,1.7130642392307693,1.2171303,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71267,4.381872,3.6210492,0.5100837,-0.08084089,-0.031253193,4.880174,0.22804868,1.585599,-0.4446706,0.13423312,0.6735904,0.5140051,3.2393942,Naive_CD8+_T_cells,1.4777911320769233,0.5140051,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71268,4.7456136,3.2280767,-0.0014958724,-0.023975467,0.19325309,4.6334586,0.34093145,0.46048158,-0.07714238,0.03551048,1.1203948,0.5061329,4.2640724,Naive_CD8+_T_cells,1.4942547600461538,0.46048158,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71269,4.6402926,4.098666,0.5941941,-0.08162534,-0.120059945,4.9872875,-0.062236905,0.9413972,0.6901059,-0.15817845,2.9007332,0.93819916,4.359431,Naive_CD8+_T_cells,1.825246616923077,0.93819916,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71270,4.3490977,3.941095,-0.12162017,0.3274415,0.47623488,4.4205036,1.1673613,0.7166977,-0.16445807,-0.14728728,2.7557123,0.16759148,4.520231,Naive_CD8+_T_cells,1.7237385338461535,0.7166977,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71271,4.2093353,3.931168,-0.10250309,1.2425166,-0.9003978,4.7548184,-0.066420816,-0.13751012,0.83957636,0.13579644,3.6754162,0.28774554,3.9832783,Naive_CD8+_T_cells,1.680986101076923,0.83957636,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71272,4.461414,3.484468,-0.030671582,-0.60592604,0.8386465,3.9064293,0.038877487,0.19835469,0.29526046,-0.13919444,1.3519058,0.46372426,3.523556,Naive_CD8+_T_cells,1.3682188026923077,0.46372426,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71273,4.4185953,3.858019,0.9156707,0.9609411,0.061613098,4.6873546,1.530234,0.30518544,0.60035324,0.012719421,1.494204,-0.09672008,3.868525,Naive_CD8+_T_cells,1.739745755307692,0.9609411,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71274,4.4283013,2.8579445,-0.26498,-0.006600927,-0.30666223,4.9572525,-0.108861655,0.7166403,-0.1309214,0.24556333,2.9521146,0.19845186,3.711976,Naive_CD8+_T_cells,1.4807860136923074,0.24556333,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71275,4.4316,3.276297,-0.07487357,-0.15143847,-0.012398786,4.4681473,1.0571535,0.23256704,-0.16498123,-0.063020594,0.71633846,0.76949865,4.393939,Naive_CD8+_T_cells,1.4522175615384614,0.71633846,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71276,4.7713137,3.657688,-0.16382352,0.3553405,-0.07755384,4.5054803,0.33347353,0.8979316,0.34475732,-0.065908514,1.4813632,1.4675801,3.6762717,Naive_CD8+_T_cells,1.629531852,0.8979316,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71277,5.412695,4.957157,-0.5168417,-0.0251762,0.21759808,4.5681868,0.38529047,-0.050263345,0.6158463,0.17248464,2.1640756,-0.06423125,4.5165286,Naive_CD8+_T_cells,1.7194884611538461,0.38529047,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71278,4.1406755,4.1230702,-0.16155308,0.43099758,1.8335409,4.045609,0.3235311,1.5636562,1.0504944,-0.1083602,3.0666208,-0.113308005,3.0053046,Naive_CD8+_T_cells,1.784636845769231,1.5636562,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71279,4.8747115,4.242574,-1.1819112,0.9757272,0.91771865,5.3453217,-0.01005788,1.8364438,-0.115807235,0.5141048,1.00339,0.9863153,4.9115343,Naive_CD8+_T_cells,1.8692357642307693,0.9863153,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71280,4.5692625,3.499,-0.12562947,-0.12346142,0.44373074,3.644578,-0.037130874,1.0578204,0.6309298,-0.14194687,2.1000543,0.26838455,4.184464,Naive_CD8+_T_cells,1.5361581273846154,0.6309298,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71281,4.77382,3.7978327,0.7012823,-0.011083851,1.5478092,4.7992487,-0.022964697,0.94053125,-0.37560984,-0.15299596,2.2803004,-0.46535966,4.065511,Naive_CD8+_T_cells,1.6829478109230769,0.94053125,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71282,4.850547,3.8940728,-0.13564852,1.1913557,1.3293339,4.5111213,0.4982165,-0.11280914,0.9965276,1.1043966,1.7613914,0.83461374,3.9244578,Naive_CD8+_T_cells,1.895967436923077,1.1913557,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71283,4.5562625,3.9449415,-0.24581297,0.19514115,0.25538823,4.6312256,0.58526134,0.10061133,-0.22386694,-0.29961097,2.7969441,-0.0582065,2.762213,Naive_CD8+_T_cells,1.4615762592307688,0.25538823,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71284,4.5323796,4.36462,-0.14255342,-0.23715417,-0.07282998,3.7850702,-0.053964723,0.6722576,-0.3132122,-0.26799357,2.2896788,0.86508095,3.3340516,Naive_CD8+_T_cells,1.4427254374615381,0.6722576,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71285,4.7029843,4.001282,-0.10893541,0.5387047,0.2745847,4.768511,-0.002580235,0.9093299,1.4399755,-0.023419514,1.7900449,1.777331,3.052191,Naive_CD8+_T_cells,1.778461833923077,1.4399755,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71286,4.155993,3.6863596,0.0092854,-0.3270426,0.58352965,4.3230896,-0.11552204,1.1367303,-0.08001553,-0.08316084,1.0350342,-0.12663318,4.0156164,Naive_CD8+_T_cells,1.4010203046153842,0.58352965,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71287,4.8755784,3.1600473,-0.35893822,-0.29634765,0.0371793,4.9572606,1.1395011,0.45492336,-0.0830473,0.24960157,1.6348057,1.6380471,4.783751,Naive_CD8+_T_cells,1.7071047892307691,1.1395011,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71288,3.9783435,2.9255497,0.16010058,-0.30160517,0.39666888,2.9065356,-0.09853608,0.8763321,1.3856959,-0.22243029,1.4568228,0.93035233,3.6767588,Naive_CD8+_T_cells,1.3900452807692305,0.93035233,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71289,4.567245,3.8963656,0.34553868,-0.24816586,0.020049332,4.768101,1.5552611,0.8633597,1.7981294,-0.110725276,2.5157447,-0.033875138,4.122699,Naive_CD8+_T_cells,1.8507482490769231,1.5552611,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71290,4.495265,2.8746252,-0.11908428,-0.19553272,-0.17505303,4.5641317,-0.049258187,-0.22703756,-0.061630648,-0.07637785,1.667806,0.7833734,4.2226043,Naive_CD8+_T_cells,1.3618331788461542,-0.049258187,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71291,4.6732297,3.9994323,1.159971,2.1498857,0.4535075,4.196036,0.8829956,-0.11963717,1.1415446,-0.033072304,0.2817128,1.1389894,3.2913969,Naive_CD8+_T_cells,1.7858455404615385,1.1415446,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71292,4.8230476,4.500222,-0.08920091,0.66532665,0.36942917,4.9903474,0.19836707,0.6790563,-0.3241713,-0.116391815,2.5982215,1.0076356,4.410021,Naive_CD8+_T_cells,1.8239930973076923,0.6790563,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71293,4.5747633,3.690546,-0.18535607,1.2259429,1.2247932,4.8493433,-0.117277935,0.47850397,0.29089078,-0.00039450725,1.6259737,-0.056473695,4.6227255,Naive_CD8+_T_cells,1.7095369571346153,1.2247932,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71294,4.2052317,3.4686208,-0.14152063,0.23035647,0.79046,4.9223046,0.78454024,0.5376,-0.041295934,1.0803351,2.744492,0.6916486,4.2447443,Naive_CD8+_T_cells,1.8090397881538463,0.79046,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71295,5.00583,2.9698348,-0.049003992,0.23717661,1.2983009,5.064115,0.084988035,0.72695106,0.9870391,-0.71769685,2.2484565,0.32702154,4.910954,Naive_CD8+_T_cells,1.7764589771538464,0.9870391,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71296,4.775346,4.686381,-0.14020252,1.6706531,-0.28301662,4.6717687,-0.024542637,-0.06560969,2.5130198,-0.05104372,3.637358,0.3868463,3.6705732,Naive_CD8+_T_cells,1.9575023779230767,1.6706531,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71297,3.5208025,2.7440503,-0.13294104,-0.00621848,0.119882695,3.4914184,0.108096294,1.6590843,0.11108922,-0.15844797,0.2350378,-0.056953974,5.6087713,Naive_CD8+_T_cells,1.3264362573076922,0.119882695,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71298,4.494119,3.9403868,-0.16703926,1.1798768,-0.13710026,4.195437,-0.023850456,0.6451782,0.52490443,-0.12373697,2.1933103,-0.044033315,4.593443,Naive_CD8+_T_cells,1.636222713,0.6451782,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71299,4.573758,3.7713537,0.08077089,0.75554025,0.4294553,4.600717,0.8945022,0.20704089,0.41602886,-0.19438173,3.3356202,0.0727132,4.2188473,Naive_CD8+_T_cells,1.781689696923077,0.75554025,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71300,4.7649345,3.7810156,0.16200362,0.12721992,-1.0190611,4.1433024,0.37128714,-0.035680726,-0.13390121,-0.1556688,1.9546692,0.5203287,3.9863453,Naive_CD8+_T_cells,1.420522657230769,0.37128714,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71301,4.7214437,3.654616,-0.13283014,0.29733738,-0.23407564,4.001706,0.4617379,1.2213738,-0.07707623,-0.15602449,1.533062,-0.031506084,4.8089995,Naive_CD8+_T_cells,1.5437510535384613,0.4617379,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71302,4.9326625,3.369284,0.68021387,1.3131213,0.09464965,4.8245835,-0.12497047,1.3937453,0.28437287,0.55525714,2.766699,0.8144129,3.604223,Naive_CD8+_T_cells,1.8852503507692306,1.3131213,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71303,4.9463534,4.07695,0.5870974,0.4663018,0.72194654,5.054052,0.05450318,0.9464915,-0.32572675,0.20938073,0.7150001,0.19111475,4.279156,Naive_CD8+_T_cells,1.6863554346153846,0.7150001,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71304,4.425112,3.7248552,-0.546537,0.77343374,-0.09187335,4.822737,0.8512249,0.42850658,-0.051218405,-0.012387116,1.4908067,0.31118324,3.8619938,Naive_CD8+_T_cells,1.5375259453076924,0.77343374,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71305,4.7036133,2.5883677,-0.8373972,-0.33914024,-0.075914465,4.30675,0.050241556,0.6015647,-0.39503193,-0.16793483,0.03735848,0.50843143,4.4817266,Naive_CD8+_T_cells,1.1894334693076922,0.050241556,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71306,4.4771442,3.3489292,-0.080128595,-0.10878316,1.1864098,4.751526,-0.13720374,-0.07291529,0.10431461,1.8201646,0.16053832,0.6263848,3.933494,Naive_CD8+_T_cells,1.5392211342307693,0.6263848,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71307,4.767762,3.7155902,-0.20028841,0.5103748,-0.26122048,4.9540257,0.1373885,0.7603348,-0.21812269,-0.16252826,1.350929,-0.15649046,4.1365323,Naive_CD8+_T_cells,1.4872528461538461,0.5103748,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71308,4.955721,3.7446847,-0.6534306,-0.017405136,-0.33721378,4.9494476,0.639289,0.0064469436,0.66138166,-0.11959353,1.6171924,-0.007647651,4.060984,Naive_CD8+_T_cells,1.4999889697384616,0.639289,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71309,4.127392,3.4014153,-0.03747439,-0.041941043,0.5120974,4.4796615,1.0174494,1.8301926,0.8730942,-0.14940584,3.059364,0.9289835,4.271903,Naive_CD8+_T_cells,1.867133202076923,1.0174494,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71310,4.572371,3.7607346,-0.37603214,-0.12946436,-0.035964042,4.1226215,0.49107897,-0.14791667,2.546699,0.75357366,3.1717467,1.5213442,3.4411461,Naive_CD8+_T_cells,1.8224568090769233,1.5213442,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71311,5.002726,3.3249614,-0.16851369,0.92651814,-0.14057969,5.2143116,-0.04339296,1.3667889,0.5953661,0.013805184,2.2419972,0.28933403,4.417504,Naive_CD8+_T_cells,1.7723712472307693,0.92651814,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71312,5.0081773,4.6849933,-0.13534865,0.93565387,0.0888568,4.758306,0.07748464,1.073529,-0.0034762956,0.93414795,2.2295866,0.26502553,4.2263417,Naive_CD8+_T_cells,1.8571752111076922,0.93565387,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71313,4.8567147,4.214551,-0.14710212,0.0567461,-0.05182106,4.270123,-0.071227625,0.30550218,0.33145705,-0.13320735,2.3481169,-0.11702532,4.635486,Naive_CD8+_T_cells,1.5767933426923078,0.30550218,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71314,4.854655,4.5291038,-0.08865083,-0.14589643,-0.21015555,4.9733477,-0.01228687,-0.140917,1.6286613,-0.12747048,1.346306,0.018661935,3.973773,Naive_CD8+_T_cells,1.5845485826923076,0.018661935,3;2;2;0;4;2;1;0;,-2x0-1x0,2x0,1x0,19/24,1/8
71315,4.5079603,3.1856155,-0.058403473,1.5348414,-0.3418632,4.9759703,-0.013312076,1.2154961,-1.0343838,-0.36469376,2.8734858,-0.115596265,3.432028,Naive_CD8+_T_cells,1.5228572943076921,1.2154961,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71316,3.7814014,3.2450914,0.5677024,0.62103426,-0.027314482,4.3166723,0.5814845,0.023615861,-0.90309775,-0.024167469,2.1902218,1.3689528,2.5766392,Naive_CD8+_T_cells,1.4090950938461537,0.62103426,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71317,4.999514,4.680855,-0.15337776,0.15095621,1.6033045,4.8652215,0.46564317,0.20249622,-0.4336951,-0.29096577,2.354372,0.2549057,4.273274,Naive_CD8+_T_cells,1.7671156669230768,0.46564317,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71318,4.9811387,3.3873253,0.7560403,0.3425311,-0.23624584,4.9392743,-0.07638031,0.03003928,-0.16691883,-0.060522888,2.4536805,0.8791023,4.3785295,Naive_CD8+_T_cells,1.6621225701538462,0.7560403,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71319,4.6471376,3.6794987,-0.62669706,1.5699712,0.058835704,4.681386,-0.15258679,0.4139018,-0.4044872,0.18082324,2.700885,0.49818817,3.9064984,Naive_CD8+_T_cells,1.6271811356923076,0.49818817,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71320,4.6751156,3.798971,-0.07387357,1.4114457,1.4540691,5.0163636,0.85294336,0.44709274,-0.27823147,-0.14059302,0.7421801,1.2251604,4.5912347,Naive_CD8+_T_cells,1.8247598646153844,1.2251604,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71321,4.132478,4.3009534,-0.027446907,0.052951463,-0.7818211,4.8680196,-0.11495698,0.3338126,0.6614044,-0.09467858,2.8132846,-0.10008293,3.864667,Naive_CD8+_T_cells,1.5314295820000001,0.3338126,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71322,4.6031485,2.754598,0.093639635,-0.11320609,0.06356657,5.000694,0.19545807,1.8310263,0.3180586,-0.052761737,1.5051666,-0.06576556,3.8329887,Naive_CD8+_T_cells,1.5358931990769233,0.3180586,3;2;2;0;4;2;0;0;,-2x0-0x0,2x0,0x0,17/24,1/8
71323,4.7814355,3.506759,-0.43032634,-0.0045578294,1.4770544,5.1946316,0.0076766927,-0.0029564544,-0.16761886,-0.090564206,2.3011382,-0.06168454,4.1555715,Naive_CD8+_T_cells,1.5897352817615387,0.0076766927,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71324,3.7665255,3.7722454,-0.07326036,-0.3029123,0.682214,4.4494753,-0.0703738,0.39826125,-0.24439849,0.99763775,2.4428983,0.9657411,4.170446,Naive_CD8+_T_cells,1.611884588461538,0.9657411,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71325,5.1920753,4.333447,-0.22481118,1.3404616,1.4620522,5.272167,-0.06332162,0.96123034,-0.2644921,-0.04819111,2.1992023,0.9067407,4.0766172,Naive_CD8+_T_cells,1.9340905869230767,1.3404616,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
71326,4.6759315,3.5071871,1.2298363,0.34410906,0.2251545,4.6706166,1.8658136,1.337102,-0.13557759,-0.0030025407,2.420068,0.30905542,3.310567,Naive_CD8+_T_cells,1.8274508422538462,1.337102,3;2;2;0;4;2;0;1;,-2x0-0x1,2x0,0x1,17/24,3/8
71327,5.0031776,4.2233915,0.53609854,0.47596923,-0.09788451,4.82325,1.0109676,2.0278049,-0.0534553,1.6647109,2.0574875,0.4638912,4.406431,Naive_CD8+_T_cells,2.041680012307692,1.6647109,3;2;2;0;4;2;1;1;,-2x0-1x1,2x0,1x1,19/24,3/8
